26,0,0,0,0,0,35,0,0,0
0,0,44,42,42,0,0,0,36,0
0,0,14,0,0,26,17,0,0,0
0,29,26,0,0,0,0,0,0,30
0,0,0,0,19,0,29,0,0,0
40,0,0,0,39,0,0,0,0,0
0,0,30,0,0,0,0,0,25,0
0,0,0,0,0,21,0,29,26,0
0,20,0,18,0,0,12,0,43,0
0,0,0,0,34,0,11,0,0,0
0,0,0,0,25,0,49,35,0,0
42,0,13,39,0,0,0,24,0,0
0,0,0,0,0,0,15,0,0,13
0,46,23,0,40,0,0,0,0,0
16,0,28,40,45,0,0,0,0,0
0,40,35,0,24,0,0,0,0,20
0,43,0,25,0,33,0,20,0,0
0,0,39,0,0,0,25,0,0,0
0,0,0,13,48,0,0,0,46,0
0,18,0,0,0,10,0,0,29,0
0,39,0,0,0,0,0,0,32,0
20,41,0,31,0,0,0,0,0,0
24,0,0,32,48,0,0,0,0,48
40,0,37,0,0,0,0,50,0,0
24,0,41,0,0,0,0,0,30,0
0,0,0,0,11,13,0,0,0,0
0,0,0,33,0,0,30,0,0,0
0,0,20,0,30,49,0,0,0,0
25,0,0,19,0,0,0,0,0,0
33,0,0,0,13,0,0,0,0,0
0,0,0,0,0,0,33,14,36,50
50,0,20,30,0,27,0,0,0,0
24,0,0,0,0,0,0,46,0,0
0,0,0,25,0,28,0,37,40,0
0,0,23,0,0,0,15,0,14,0
0,0,0,39,0,0,0,27,19,45
50,0,14,39,0,0,48,0,0,0
50,14,0,0,0,0,0,0,0,0
35,10,13,0,23,0,0,0,0,0
39,0,0,0,0,40,0,0,41,0
0,14,50,0,0,0,20,0,0,43
0,0,0,0,0,10,0,22,0,0
0,0,0,29,23,0,0,0,0,0
0,0,0,46,17,0,0,0,38,0
12,0,0,14,45,0,0,0,0,0
0,45,34,17,0,0,0,0,0,46
30,0,0,0,0,0,0,45,0,0
15,0,0,39,0,0,0,0,0,0
0,45,0,0,49,49,0,0,0,0
0,0,0,23,0,0,0,0,14,13
0,0,0,0,0,0,12,0,20,44
0,0,0,0,34,0,0,0,39,0
0,32,16,0,17,0,0,0,16,0
44,0,0,0,0,0,12,0,0,0
0,0,0,37,46,0,0,16,0,47
0,0,0,0,0,0,0,23,33,0
0,0,0,0,0,0,0,0,41,25
0,0,0,0,21,0,10,0,0,24
0,0,24,0,0,13,0,17,0,0
24,0,0,0,32,0,0,41,0,34
0,0,42,24,47,0,0,0,0,31
0,15,0,0,0,0,0,0,36,0
46,0,0,0,47,0,0,0,15,0
0,0,0,11,0,0,21,23,13,0
19,17,0,0,0,0,0,39,0,24
0,28,0,0,17,0,0,26,19,0
0,35,48,0,0,0,0,0,0,0
0,0,41,15,0,0,49,0,0,22
0,0,0,0,37,0,0,0,0,12
0,0,0,0,0,0,11,0,0,18
0,29,0,0,44,0,45,0,0,0
0,0,0,35,0,26,0,0,0,0
0,0,27,0,12,0,0,0,0,0
46,0,0,37,0,0,0,0,0,0
0,27,0,28,0,15,0,0,0,23
0,15,0,16,19,0,0,0,0,0
0,0,0,0,0,46,49,0,39,0
10,0,0,47,0,0,22,0,0,0
0,49,0,0,0,31,0,25,0,0
16,19,0,13,48,0,0,0,0,0
0,33,32,0,0,21,0,0,0,0
0,0,0,12,0,43,0,18,0,0
0,44,0,0,35,0,0,0,0,0
0,11,0,0,0,50,0,0,0,46
0,0,0,0,0,23,38,0,34,0
47,35,0,0,0,16,0,0,0,0
0,0,50,50,0,0,0,23,0,30
46,0,0,0,0,0,0,0,20,0
41,0,0,41,0,0,0,0,24,0
34,0,0,0,0,29,0,0,0,37
40,0,0,12,0,0,0,0,0,0
27,0,0,0,0,0,12,0,0,0
0,33,0,0,0,0,39,0,0,18
0,47,0,0,0,45,17,0,40,0
0,0,35,0,0,0,45,0,0,0
0,0,0,0,0,0,0,20,0,45
0,0,45,0,0,0,13,0,0,0
0,20,43,0,0,0,0,0,0,0
0,26,0,0,31,0,0,0,0,0
0,38,0,0,0,0,0,31,0,0
