1,0,0,0,0,0,1,11,0,7
0,0,0,115,1,0,93,0,0,22
0,0,16,0,0,0,0,167,0,0
630,0,0,0,47,0,0,6,0,26
0,0,262,0,0,0,0,14,78,0
0,0,0,0,226,0,0,0,228,272
57,6,8,0,0,20,127,4,265,0
471,3,0,0,0,1,95,0,0,2
7,0,0,0,0,2,223,0,0,0
95,0,24,12,1,2,89,0,13,1
0,677,0,0,12,0,103,0,0,0
0,0,0,0,0,0,1278,0,0,0
0,0,164,0,0,0,10,8,289,0
0,677,1,0,1,0,0,0,142,0
0,0,0,5,0,6,42,0,0,0
30,0,60,0,1,0,0,0,0,0
24,30,45,13,0,130,2,0,65,3
0,0,10,0,0,272,1,0,0,1
0,0,0,0,0,0,1,95,24,0
4,5,0,5,0,0,4,16,28,1
235,142,0,0,1,0,0,2,0,5
0,0,0,0,0,0,0,1,0,2
0,0,0,30,0,0,0,0,37,29
0,216,0,0,0,0,0,0,0,0
0,14,0,0,1,2,2,62,1,0
0,0,0,13,2,0,0,0,1,0
0,9,1,261,0,353,56,0,0,0
0,0,1,0,0,0,0,80,0,92
70,2,26,0,0,1,0,151,84,8
0,2,282,0,0,0,68,0,0,8
0,0,0,127,0,287,0,0,151,22
1,1,0,188,0,18,1,1,0,6
0,0,0,0,69,0,0,0,0,41
91,56,0,0,0,12,0,0,4,0
30,0,0,1,0,0,0,0,0,3
17,0,9,324,0,666,91,0,4,0
63,3,0,0,0,0,140,20,0,0
0,3,0,0,3,36,0,0,0,6
0,1,0,69,22,1,0,2,0,1
0,0,0,1,0,0,0,5,103,107
0,15,0,73,0,10,0,13,0,69
1,38,145,0,0,0,19,0,137,1
0,369,9,0,0,1,32,0,1,0
0,59,17,0,1,0,2,160,206,0
86,0,1,3,0,0,1,0,122,116
3,0,0,3,0,57,88,0,0,0
0,0,1,10,2,0,0,32,0,0
0,1,0,0,444,0,0,0,0,0
4,153,1,0,44,23,0,0,296,994
73,0,0,1,0,0,0,12,5,13
12,26,17,0,18,23,0,0,0,0
0,0,22,120,0,0,0,0,541,0
75,25,310,0,1,424,167,0,18,0
0,0,0,3,8,0,0,430,0,2
0,0,0,1010,0,0,35,32,0,1
0,15,0,0,0,0,213,1,7,0
0,0,0,124,0,0,0,94,0,2
0,0,73,82,0,104,0,12,158,0
0,0,0,0,25,0,0,0,11,124
0,0,124,0,68,0,0,167,0,18
6,1,7,0,0,15,8,20,0,491
0,198,23,23,0,78,0,0,0,83
3,86,0,5,0,0,0,0,0,51
0,0,0,108,0,0,183,0,0,156
2,8,0,0,171,1,19,0,0,0
0,39,0,0,454,0,0,0,0,0
0,0,54,4,0,0,13,0,0,0
0,1,0,42,354,167,0,6,0,12
4,0,0,0,31,0,37,0,0,15
0,16,0,0,0,0,96,7,0,540
6,0,474,62,26,0,0,841,0,0
0,57,0,0,0,0,0,0,0,0
157,0,17,0,0,0,0,0,0,25
0,0,3,0,0,0,0,0,0,1
342,4,438,0,0,65,0,0,0,0
327,70,0,0,0,0,0,1,0,0
0,37,27,0,15,0,0,0,0,0
8,12,20,15,0,135,6,0,0,15
10,614,2,154,0,0,5,0,0,0
399,0,0,113,782,0,8,0,128,16
0,1,226,0,0,74,45,51,0,2
0,0,0,0,2,0,1,764,76,13
1,0,85,0,12,64,5,0,0,0
127,14,5,0,0,0,0,5,0,14
0,0,0,0,0,8,0,236,0,6
0,3,0,131,401,72,0,0,9,0
0,0,0,1,0,0,3,0,0,13
0,0,17,4,89,91,0,3,0,25
0,0,1,14,2,2,56,5,0,0
0,5,51,0,3,0,0,0,0,0
0,0,0,1,0,0,1,0,152,0
0,1,0,2,0,0,0,0,0,0
0,0,1,266,202,1,0,0,88,0
0,0,4,2,0,0,59,168,0,0
0,39,0,0,0,0,0,1,4,0
0,18,0,70,4,0,31,25,1,0
52,0,2,0,0,9,0,1,13,1
0,0,26,35,0,0,0,0,0,0
9,288,497,0,0,10,0,14,0,4
8,0,1,9,3,39,0,0,20,0
