3,1,2,25,4,1,3,51,32,0
0,0,0,0,0,0,0,0,0,60
2,3,0,279,1,1,14,0,0,1
0,0,0,0,0,18,0,0,124,38
0,0,21,0,0,2,3,334,0,0
4,0,7,1,183,0,0,24,1,19
0,0,0,0,0,0,0,0,0,180
0,0,0,0,0,0,1,0,179,0
2,0,0,0,125,51,0,0,1,0
3,0,337,0,0,0,0,9,11,0
1,56,0,0,0,1,0,1,1,0
0,132,2,46,0,0,0,0,0,0
170,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,0,231,8
0,0,0,1,0,0,175,4,0,0
0,61,0,101,0,3,0,1,13,0
1,0,0,0,0,0,0,4,175,0
1,237,8,1,37,14,2,0,0,0
7,93,77,1,0,0,2,0,0,0
0,0,0,0,0,0,0,179,0,0
0,25,0,3,0,2,11,29,6,283
0,2,48,0,0,248,0,0,2,0
0,0,0,0,0,0,0,0,360,0
6,1,142,78,4,1,2,5,0,0
0,0,232,0,0,0,0,7,0,1
0,0,6,0,79,0,8,9,16,1
79,0,39,0,0,0,0,2,0,0
0,1,1,0,0,0,4,107,0,7
0,359,0,0,0,0,1,0,0,0
0,0,53,0,0,0,127,0,0,0
1,32,14,0,129,1,3,0,0,0
216,1,22,1,0,0,0,0,0,0
0,0,0,0,0,0,28,32,0,0
0,10,3,0,2,0,2,0,0,43
0,0,0,0,354,0,0,0,6,0
0,1,0,55,2,42,1,0,1,18
0,0,0,1,0,0,239,0,0,0
0,0,0,0,0,240,0,0,0,0
52,0,1,12,0,0,234,0,0,0
0,0,0,0,0,0,0,0,120,0
0,0,0,0,0,0,0,0,131,48
4,95,0,199,1,0,0,0,0,0
0,0,32,0,0,0,0,0,0,88
0,0,0,0,0,58,0,1,0,0
0,0,0,0,0,0,0,59,0,0
3,0,0,0,41,0,0,11,5,0
0,0,0,0,0,4,295,0,0,0
1,34,0,0,178,2,31,4,0,49
1,1,78,55,5,0,0,21,80,0
14,0,0,11,6,5,0,17,2,6
14,0,0,41,0,4,0,0,0,0
0,0,0,0,0,0,358,2,0,0
1,6,0,166,0,4,2,36,25,0
0,0,0,0,0,0,0,0,0,60
0,0,0,1,52,0,0,0,0,7
0,0,0,14,0,18,88,0,0,0
9,0,0,0,0,5,0,0,0,106
0,0,0,98,20,0,0,182,0,0
0,0,98,5,16,0,1,0,0,0
0,0,56,0,0,0,0,0,183,0
1,0,0,59,0,0,0,0,0,0
0,0,180,0,0,0,0,0,0,0
8,1,0,9,0,0,0,0,0,43
0,0,13,55,0,0,0,0,5,106
2,1,13,8,0,19,14,52,10,0
0,0,0,0,0,0,60,0,0,0
0,0,0,0,0,0,265,0,1,34
0,0,60,0,0,0,0,0,0,0
1,1,0,0,10,274,4,4,1,65
3,1,7,0,1,3,6,1,338,0
14,0,0,0,0,0,0,0,46,0
1,0,40,3,0,191,3,0,0,62
26,0,0,93,0,0,0,0,0,0
0,0,0,0,0,116,0,0,0,3
0,1,9,281,0,8,0,0,0,0
0,38,0,162,0,3,35,0,1,0
1,16,246,1,0,1,7,6,0,22
2,186,0,4,9,83,7,0,9,1
285,10,1,0,1,0,0,2,1,0
0,10,2,15,50,0,61,0,0,41
0,0,0,0,6,48,0,0,0,6
17,32,71,14,8,5,33,19,0,40
0,0,2,0,0,357,0,0,0,0
0,31,179,1,2,10,4,2,9,0
59,0,0,0,0,0,1,0,0,0
0,0,0,0,47,1,0,0,0,72
82,0,0,0,0,5,32,0,0,1
0,7,2,0,1,3,6,1,280,0
0,0,0,1,0,0,25,3,5,26
359,0,0,0,0,0,0,0,0,0
5,7,8,14,0,3,257,2,5,1
0,1,58,0,0,1,0,0,0,0
1,1,11,2,7,9,1,11,245,12
0,0,0,0,0,0,0,0,120,0
56,0,1,18,0,0,1,102,0,2
0,0,0,0,0,0,0,360,0,0
0,3,0,0,0,1,289,0,2,5
0,0,3,117,0,0,0,0,0,0
0,224,5,5,2,0,0,1,1,3
240,0,0,0,0,0,0,0,0,0
