15,0,1,2,0,8,1,0,35,188
0,0,0,96,0,0,0,0,4,0
0,0,0,2,0,97,0,0,0,0
3,1,0,37,14,0,27,6,211,0
1,1,0,51,34,15,26,2,3,167
6,1,3,5,30,1,1,98,4,1
8,1,4,0,2,3,7,7,208,10
0,6,41,0,89,0,1,4,0,9
2,1,0,29,1,3,4,1,0,8
0,134,1,0,0,3,0,0,1,10
0,1,0,0,0,0,1,147,0,1
10,28,1,31,20,18,17,1,9,15
0,0,0,100,0,0,0,0,0,0
2,1,3,88,0,147,1,8,1,0
0,9,1,138,0,2,0,0,0,49
245,0,0,0,0,0,0,0,0,5
49,1,1,0,81,8,1,1,46,11
0,50,0,0,0,0,0,0,0,0
8,0,0,0,2,0,0,0,289,1
0,0,1,0,36,12,0,0,0,0
2,196,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,100
0,0,0,0,12,179,0,0,0,58
0,0,0,3,0,0,1,145,0,0
149,0,0,0,1,0,0,0,0,0
6,0,4,0,0,39,0,0,0,0
2,0,88,42,2,4,1,35,13,63
0,0,0,0,0,14,35,0,0,0
0,0,0,0,45,0,0,8,1,96
0,50,0,0,0,0,0,0,0,0
0,0,250,0,0,0,0,0,0,0
12,0,32,185,0,8,2,2,9,0
0,1,0,0,0,89,0,0,9,1
0,108,1,0,1,3,0,0,0,87
0,0,0,150,0,0,0,0,0,0
0,0,4,0,0,0,0,27,40,29
0,0,15,25,0,0,10,0,0,0
0,42,0,0,108,0,0,0,0,0
76,0,0,74,0,0,0,0,0,0
0,0,50,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,197,0
0,0,143,0,0,0,1,6,0,0
0,0,0,0,0,300,0,0,0,0
0,0,100,0,0,0,0,0,0,0
62,38,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0
0,1,3,1,0,1,0,0,194,0
1,0,36,76,0,0,9,94,74,9
0,1,0,34,0,0,0,14,0,101
2,125,1,0,5,0,5,6,1,4
0,0,250,0,0,0,0,0,0,0
0,0,7,1,0,1,0,239,1,0
0,0,0,0,0,150,0,0,0,0
0,0,150,0,0,0,0,0,0,0
4,1,32,7,2,0,4,35,98,116
0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,99,0,0
0,0,0,0,0,0,0,0,0,200
0,0,0,0,0,50,0,0,0,0
0,26,3,43,1,1,72,0,1,3
0,155,0,0,9,1,0,0,34,0
0,18,0,0,0,232,0,0,0,0
0,0,0,300,0,0,0,0,0,0
1,5,7,7,0,129,1,65,34,0
0,0,1,0,39,0,0,9,1,0
0,0,100,0,0,0,0,0,0,0
1,0,17,0,16,39,25,2,0,0
1,0,147,0,1,0,0,0,0,1
0,0,0,0,0,9,1,0,1,137
0,1,0,0,0,0,0,98,0,0
0,0,30,0,0,0,0,0,219,1
0,0,0,6,138,0,0,3,52,0
15,2,3,7,74,0,3,146,1,1
2,0,137,1,0,2,6,1,0,0
0,156,2,5,0,2,5,13,1,15
0,40,0,0,1,0,0,9,0,0
0,0,249,0,0,0,0,0,1,0
0,0,64,121,0,0,0,65,0,0
0,0,1,24,3,2,100,21,0,0
0,6,20,9,2,4,3,5,58,92
0,0,0,42,0,0,0,0,0,8
0,1,0,1,147,0,0,16,1,34
2,1,0,0,21,0,3,8,1,14
0,16,0,8,0,6,0,34,7,28
2,5,5,0,19,206,0,8,42,12
1,5,2,3,86,0,3,0,0,1
0,0,0,0,0,50,0,0,0,0
0,1,0,0,4,7,0,1,27,9
5,3,0,13,7,3,17,21,178,3
1,1,0,1,0,0,0,0,0,297
0,0,0,199,0,1,0,0,0,0
0,0,0,100,0,0,0,0,0,0
0,0,4,0,0,0,1,45,0,0
117,0,13,1,5,14,9,24,117,0
87,1,7,0,5,0,3,12,0,34
0,150,0,0,0,0,0,0,0,0
0,2,7,36,1,0,2,0,0,2
55,5,1,1,1,1,32,0,1,4
4,283,10,0,0,0,0,0,0,4
0,0,0,0,50,0,0,0,0,0
