2,0,11,0,3,0,0,2,1,0,2,0,0,1,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,2,1,0,141,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,4,0,1,0,0,0
0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,67,6
0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,61,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,1,0,0,77,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,4,0,0,0,0,0,35,0,0,159,0,3,2,0,0,0,0,0,0,1,0,0,0,0,2,25,0,0,0,1,0
0,174,1,0,0,0,0,0,0,0,8,0,0,355,1,344,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,95,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,9,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,23,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,235,0,0,0,0,5,0,0,0,0,0,0,3,0,2,0,0,4,2,1,0,0,2,0
3,0,0,0,0,0,0,5,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,4,4,0,37,0,0,0,1,171,0,0,0,0,0,0,0,31,0,0,11,0,0,0,0,0,0
0,0,0,25,0,0,3,5,0,0,2,4,8,0,0,0,0,0,0,0,0,230,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,211,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,115,0,0,5,0,3,0,0,0,0,0,0,0,2,1,0,0,0,28,0,0,5,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,66,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,1,0
0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,39,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,41,400,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0
0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,160,0,0,0,0,0,114,0,1,0,0,0,0,0,1,0,0,11,16,0,0,0,0,0,30,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
0,0,72,0,0,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0,7,0,0,4,0,1,0,8,0,324,366,0,0,0,1,0,0,0,0,2,0,0,21,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,198,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,0,3,11,0,0,0,383,0,0,0,0,0,0,0,0,0,17,0,94,1
0,0,0,0,0,0,0,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,1,9,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,7,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,0,0,0,0,1,1,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,2,0,0,10
