0,3,0,0,0,2,3,1,0,3,0,0,0,2,4,0,1,0,0,0,2,1,4,1,9,2,1,4,0,1,2,18,11,1,0,1,0,18,6,0,0,0,1,5,12,7,0,2,1,1,0,20,0,4,1,1,9,0,0,2,1,0,0,1,1,0,12,0,0,1,0,1,0,2,0,0,1,10,1,1,0,1,0,2,0,2,1,0,1,2,0,6,0,1,0,1,0,0,0,0
0,35,3,1,53,2,1,2,1,0,0,1,0,2,0,0,1,1,135,1,0,1,3,0,2,0,0,0,0,0,1,0,1,5,1,1,0,5,0,33,0,1,2,0,3,9,1,1,0,1,0,0,3,1,3,1,15,1,0,0,0,0,15,0,0,0,1,4,0,0,1,2,1,6,0,1,1,1,39,0,0,33,1,0,0,3,16,0,0,1,0,8,0,0,1,3,1,0,0,29
0,0,0,20,2,0,7,1,2,1,0,0,2,1,0,3,3,2,0,0,7,0,2,1,1,0,3,2,1,2,6,1,5,2,1,2,0,1,0,7,2,2,1,0,4,0,0,1,10,6,0,0,2,0,1,10,1,5,1,0,2,0,1,0,0,1,0,1,390,0,0,1,0,2,0,30,13,1,0,1,0,4,3,2,0,0,0,0,0,0,0,1,23,1,6,0,0,0,1,1
4,5,8,0,0,0,1,3,0,2,0,1,0,0,0,2,1,0,1,105,1,0,0,1,0,10,0,1,0,3,0,1,3,1,0,1,0,8,1,0,1,17,1,4,0,1,1,1,4,0,1,3,0,1,2,0,2,0,0,0,1,1,2,22,0,0,8,3,0,0,0,2,0,13,0,0,1,1,0,1,0,3,0,1,1,1,0,1,1,1,0,0,1,4,11,2,0,0,1,1
4,0,1,45,2,0,29,97,0,1,0,6,4,12,0,9,10,0,0,0,2,4,1,1,2,8,0,1,0,0,2,1,0,0,0,3,1,1,3,0,2,0,4,15,1,4,0,1,1,1,1,1,0,1,3,1,1,0,6,0,0,0,1,0,16,0,4,1,0,9,0,0,1,1,0,0,0,3,0,1,0,2,90,2,9,0,0,1,0,1,0,2,1,15,8,7,0,0,1,3
0,2,0,0,0,2,0,1,0,1,0,0,0,1,33,1,6,0,0,0,0,0,26,13,0,3,0,1,1,0,18,2,6,1,7,3,1,2,1,1,0,1,4,3,0,1,2,0,2,2,0,3,0,1,0,2,0,0,1,0,0,7,3,5,1,0,2,4,0,2,2,1,0,0,0,4,0,4,0,0,2,0,0,1,0,2,1,0,0,0,0,1,0,0,0,4,1,2,0,1
0,1,1,0,0,1,1,0,1,1,0,1,1,1,11,0,7,0,0,3,0,0,6,0,0,2,15,0,0,0,6,0,2,0,4,0,6,4,0,1,2,0,0,0,0,7,0,2,0,1,0,0,0,5,0,0,1,1,1,0,1,1,0,3,1,0,4,1,0,0,0,0,0,0,0,4,0,0,0,1,9,31,1,3,0,0,1,0,0,4,1,8,3,0,1,0,2,0,0,2
0,0,5,0,1,2,1,0,1,1,0,0,0,1,30,3,11,2,0,1,0,2,1,0,0,1,2,2,0,5,0,7,0,4,0,1,1,3,0,1,1,1,0,0,0,12,2,10,3,6,2,0,0,2,1,8,1,2,0,1,1,0,1,230,2,0,2,1,0,28,0,0,0,1,0,0,0,1,0,0,1,0,1,10,0,0,2,0,2,0,0,1,2,23,7,0,0,0,21,0
0,3,3,1,2,0,0,0,0,0,0,6,0,0,3,1,0,3,5,22,0,2,3,11,0,0,10,2,0,0,1,1,1,1,6,0,0,1,0,0,251,0,1,0,1,1,1,0,4,2,0,0,211,0,0,0,17,0,1,0,2,2,1,0,0,0,3,0,0,0,2,1,7,4,0,10,2,2,1,0,0,1,0,0,3,1,1,0,0,0,8,0,0,2,8,3,0,0,3,0
0,0,1,1,1,0,0,3,0,0,0,0,2,9,0,1,0,0,1,0,0,2,2,0,2,0,2,0,0,1,5,1,1,0,6,1,7,7,64,3,0,8,1,0,3,1,1,10,2,2,0,3,1,1,1,0,3,0,8,0,7,67,55,0,4,32,1,8,0,1,0,0,1,1,0,0,2,0,36,0,0,7,1,20,1,0,2,0,0,1,1,3,0,1,0,0,4,0,4,1
