0,0,0,0,21,0,0,0,19,27
10,0,0,8,52,0,2,421,3,0
13,484,13,0,0,0,0,0,2,31
0,0,0,0,0,0,80,0,1,0
0,0,220,2,0,164,5,0,0,287
5,17,0,84,0,43,0,54,0,0
0,0,7,0,0,23,0,223,0,7
3,54,0,0,0,0,0,178,0,0
5,0,0,2,0,0,0,0,0,12
86,12,20,0,0,0,1,0,0,169
143,40,0,9,7,132,0,0,2,61
2,69,0,0,0,0,54,0,66,4
0,0,138,191,20,0,2,3,0,0
0,0,1,2,42,0,84,58,0,14
0,149,0,0,0,2,0,2,0,0
5,202,49,127,0,0,0,6,308,13
79,0,33,0,0,151,0,367,0,72
662,9,6,0,104,407,0,21,3,64
0,0,0,10,2,0,89,6,275,8
0,0,0,0,3,0,99,7,0,7
1,10,0,0,1,7,158,0,0,0
194,0,0,0,0,1,81,0,0,23
0,15,1,0,51,0,70,0,6,0
76,2,0,0,0,0,1102,31,59,171
26,0,0,0,214,41,7,0,0,0
0,7,0,20,0,403,1,0,0,0
0,0,2,0,0,1,27,0,0,0
0,0,1,158,0,1,0,3,0,0
3,0,21,37,0,11,0,79,8,0
81,241,215,15,3,9,2,0,1,0
29,14,0,403,0,25,0,0,0,0
0,45,0,0,0,15,8,0,12,0
5,15,0,0,0,0,0,0,0,3
0,208,0,55,0,0,0,0,8,1
5,0,0,0,0,0,0,5,0,0
12,0,13,0,0,204,1,0,0,1
0,80,0,40,0,0,0,0,0,0
3,0,0,48,3,0,0,0,49,0
0,51,0,0,0,0,47,2,0,3
0,0,0,0,1,0,0,0,0,6
57,0,0,4,0,0,0,0,91,16
0,14,122,4,0,113,68,4,0,0
2,0,9,5,0,6,0,2,5,0
24,10,14,2,1,431,1,2,40,0
4,1,0,0,1,0,0,0,15,0
0,0,0,1,0,0,0,0,134,62
0,0,1,29,0,0,0,0,10,9
58,29,0,284,0,0,89,0,0,0
0,7,1,0,0,218,118,62,30,22
0,0,0,0,0,7,0,0,2,5
0,0,18,1,0,0,0,0,2,16
0,0,27,0,59,0,0,0,24,2
0,207,242,175,0,1,1,0,139,3
0,0,0,0,0,0,16,13,0,0
5,86,0,0,0,0,30,0,0,0
0,0,0,0,0,0,0,0,0,3
0,1,0,174,2,0,0,0,1,0
0,0,69,8,35,0,53,0,9,64
693,0,0,0,0,53,0,135,0,39
2,98,90,132,0,0,0,0,0,1
1,0,9,155,0,0,3,1,0,0
0,1,13,0,0,17,0,159,0,0
1,0,0,0,1,12,0,4,1,61
0,100,0,1,0,1,0,8,32,0
0,0,0,56,0,0,137,0,0,2
2,0,0,0,0,13,0,0,1,0
0,131,48,0,440,5,22,117,99,639
86,11,0,109,58,0,174,30,1,20
0,1,0,8,0,0,0,0,0,0
6,4,0,0,13,0,0,45,430,0
0,0,391,0,0,0,0,0,4,0
0,2,0,0,0,0,0,4,0,1
0,0,14,0,15,0,5,0,0,0
0,0,1,5,0,0,0,0,270,0
0,0,386,0,0,0,0,0,0,0
246,0,0,0,0,0,159,0,0,0
0,12,22,0,0,0,10,0,1,65
0,204,21,5,30,35,0,609,333,6
0,0,8,0,77,11,7,0,14,328
0,11,0,0,0,0,0,35,14,58
85,0,184,268,1,3,30,0,0,48
0,10,1,0,0,0,81,0,3,122
6,0,72,359,0,130,0,0,3,0
0,0,1,1,153,7,0,1,1,0
1,0,0,0,430,0,0,0,0,0
0,1,0,0,0,0,0,3,39,7
25,0,0,0,304,166,0,0,0,7
0,149,21,0,23,0,0,0,9,330
0,0,1,0,0,0,0,0,0,0
56,0,42,0,19,0,4,7,0,0
2,194,1,0,0,2,6,14,0,20
4,0,0,1,0,0,9,3,0,0
0,8,0,0,0,0,25,0,0,0
4,0,1,0,0,0,0,0,0,0
1,0,0,0,0,35,3,58,1,0
0,22,0,5,14,3,0,0,107,15
123,0,0,0,6,0,0,10,33,0
11,0,24,0,0,0,0,158,0,17
19,0,432,0,769,108,2,35,261,2
12,0,2,15,0,0,0,8,0,19
